input,subject,subject_type,data/object,relation,object,object_type
"1.消息理解会议（Message_Understanding_Conference,MUC）MUC由美国国防部高级研究计划局（DARPA）启动并资助，目的是鼓励和开发更好的信息抽取方法。",消息理解会议,知识抽取,属性,目标,鼓励和开发更好的信息抽取方法,文本
"2.自动内容抽取（Automatic_Content_Extraction,ACE）ACE是一项由美国国家标准技术研究所（NIST）组织的评测会议，该会议从1999年至2008年共举办了八次评测。",自动内容抽取,知识抽取,,属于,知识抽取相关竞赛,知识抽取
"2.自动内容抽取（Automatic_Content_Extraction,ACE）ACE是一项由美国国家标准技术研究所（NIST）组织的评测会议，该会议从1999年至2008年共举办了八次评测。",自动内容抽取,知识抽取,属性,英文名,"Automatic_Content_Extraction,ACE",文本
"2.自动内容抽取（Automatic_Content_Extraction,ACE）ACE是一项由美国国家标准技术研究所（NIST）组织的评测会议，该会议从1999年至2008年共举办了八次评测。",自动内容抽取,知识抽取,属性,创建者,美国国家标准技术研究所,人物/实验室
"3.知识库填充（Knowledge_Base_Population,KBP）KBP评测由文本分析会议（Text_Analysis_Conference,TAC）主办，其目标是开发和评估从非结构化文本中获取知识填充知识库的技术。",知识库填充,知识抽取,,属于,知识抽取相关竞赛,知识抽取
"3.知识库填充（Knowledge_Base_Population,KBP）KBP评测由文本分析会议（Text_Analysis_Conference,TAC）主办，其目标是开发和评估从非结构化文本中获取知识填充知识库的技术。",知识库填充,知识抽取,属性,创建者,文本分析会议,人物/实验室
"3.知识库填充（Knowledge_Base_Population,KBP）KBP评测由文本分析会议（Text_Analysis_Conference,TAC）主办，其目标是开发和评估从非结构化文本中获取知识填充知识库的技术。",知识库填充,知识抽取,属性,英文名,"Knowledge_Base_Population,KBP",文本
"3.知识库填充（Knowledge_Base_Population,KBP）KBP评测由文本分析会议（Text_Analysis_Conference,TAC）主办，其目标是开发和评估从非结构化文本中获取知识填充知识库的技术。",知识库填充,知识抽取,属性,目标,开发和评估从非结构化文本中获取知识填充知识库的技术,文本
"4.语义评测（Semantic_Evaluation,SemEval）SemEval是由ACL-SIGLEX组织的国际权威的词义消歧评测，目标是增进人们对词SenseEval，于1998年举办第一届。",语义评测,知识抽取,,属于,知识抽取相关竞赛,知识抽取
"4.语义评测（Semantic_Evaluation,SemEval）SemEval是由ACL-SIGLEX组织的国际权威的词义消歧评测，目标是增进人们对词SenseEval，于1998年举办第一届。",语义评测,知识抽取,属性,英文名,"Semantic_Evaluation,SemEval",文本
"4.语义评测（Semantic_Evaluation,SemEval）SemEval是由ACL-SIGLEX组织的国际权威的词义消歧评测，目标是增进人们对词SenseEval，于1998年举办第一届。",语义评测,知识抽取,属性,创建者,ACL-SIGLEX,人物/实验室
"4.语义评测（Semantic_Evaluation,SemEval）SemEval是由ACL-SIGLEX组织的国际权威的词义消歧评测，目标是增进人们对词义与多义现象的理解，于1998年举办第一届。",语义评测,知识抽取,属性,目标,增进人们对词义与多义现象的理解,文本
本节将对这一类面向非结构化数据的知识抽取技术和方法进行概要介绍，具体包括面向文本数据的实体抽取、关系抽取和事件抽取。,非结构化数据的知识抽取,知识抽取,,包含,实体抽取,知识抽取
本节将对这一类面向非结构化数据的知识抽取技术和方法进行概要介绍，具体包括面向文本数据的实体抽取、关系抽取和事件抽取。,非结构化数据的知识抽取,知识抽取,,包含,关系抽取,知识抽取
本节将对这一类面向非结构化数据的知识抽取技术和方法进行概要介绍，具体包括面向文本数据的实体抽取、关系抽取和事件抽取。,非结构化数据的知识抽取,知识抽取,,包含,事件抽取,知识抽取
4.2.1实体抽取实体抽取又称命名实体识别，其目的是从文本中抽取实体信息元素，包括人名、组织机构名、地理位置、时间、日期、字符值和金额值等。,实体抽取,知识抽取,,等价,命名实体识别,知识抽取
4.2.1实体抽取实体抽取又称命名实体识别，其目的是从文本中抽取实体信息元素，包括人名、组织机构名、地理位置、时间、日期、字符值和金额值等。,实体抽取,知识抽取,属性,目的,是从文本中抽取实体信息元素，包括人名、组织机构名、地理位置、时间、日期、字符值和金额值等。,文本
总体上，可以将已有的实体抽取方法分为基于规则的方法、基于统计模型的方法和基于深度学习的方法。,实体抽取,知识抽取,,包含,基于规则的方法,知识抽取
总体上，可以将已有的实体抽取方法分为基于规则的方法、基于统计模型的方法和基于深度学习的方法。,实体抽取,知识抽取,,包含,基于统计模型的方法,知识抽取
总体上，可以将已有的实体抽取方法分为基于规则的方法、基于统计模型的方法和基于深度学习的方法。,实体抽取,知识抽取,,包含,基于深度学习的方法,知识抽取
图4-2实体抽取举例1.基于规则的方法早期的命名实体识别方法主要采用人工编写规则的方式进行实体抽取。这类方法首先构建大量的实体抽取规则，一般由具有一定领域知识的专家手工构建。然后，将规则与文本字符串进行匹配，识别命名实体。,基于规则的方法,知识抽取,属性,内容,采用人工编写规则的方式，首先构建大量的实体抽取规则，一般由具有一定领域知识的专家手工构建，将规则与文本字符串进行匹配，识别命名实体。,文本
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,属性,内容,利用完全标注或部分标注的语料进行模型训练,文本
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,隐马尔可夫模型,知识抽取
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,条件马尔可夫模型,知识抽取
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,最大熵模型,知识抽取
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,条件随机场模型,知识抽取
基于统计模型构建命名实体识别方法主要涉及训练语料标注、特征定义和模型训练三个方面。,基于统计模型的方法的实体识别,知识抽取,,包含,训练语料标注,知识抽取
基于统计模型构建命名实体识别方法主要涉及训练语料标注、特征定义和模型训练三个方面。,基于统计模型的方法的实体识别,知识抽取,,包含,特征定义,知识抽取
基于统计模型构建命名实体识别方法主要涉及训练语料标注、特征定义和模型训练三个方面。,基于统计模型的方法的实体识别,知识抽取,,包含,模型训练,知识抽取
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,训练语料标注,知识抽取,,方法,IOB标注体系,知识抽取
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,Inside–Outside（IO）,知识抽取,,方法,IO标注体系,知识抽取
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,IOB标注体系,知识抽取,属性,英文名,Inside–Outside–Beginning,文本
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,IO标注体系,知识抽取,属性,英文名,Inside–Outside,文本
在IOB标注体系中，文本中的每个词被标记为实体名称的起始词（B）、实体名称的后续词（I）或实体名称的外部词（D）。,IOB标注体系,知识抽取,属性,内容,词被标记为实体名称的起始词（B）、实体名称的后续词（I）或实体名称的外部词（D）,文本
而在IO标注体系中，文本中的词被标记为实体名称内部词（I）或实体名称外部词（D）。,IO标注体系,知识抽取,属性,内容,词被标记为实体名称内部词（I）或实体名称外部词（D）,文本
特征定义。在训练模型之前，统计模型需要计算每个词的一组特征作为模型的输入。,特征定义,知识抽取,属性,被定义为,计算每个词的一组特征作为模型的输入,文本
这些特征具体包括单词级别特征、词典特征和文档级特征等。,特征定义,知识抽取,,包含,单词级别特征,知识抽取
这些特征具体包括单词级别特征、词典特征和文档级特征等。,特征定义,知识抽取,,包含,词典特征,知识抽取
这些特征具体包括单词级别特征、词典特征和文档级特征等。,特征定义,知识抽取,,包含,文档级特征,知识抽取
单词级别特征包括是否首字母大写、是否以句点结尾、是否包含数字、词性、词的n-gram等。,单词级别特征,知识抽取,属性,内容,是否首字母大写、是否以句点结尾、是否包含数字、词性、词的n-gram,文本
词典特征依赖外部词典定义，例如预定义的词表、地名列表等。,词典特征,知识抽取,属性,内容,外部词典定义,文本
文档级特征基于整个语料文档集计算，例如文档集中的词频、同现词等。,文档级特征,知识抽取,属性,内容,整个语料文档集计算,文本
隐马尔可夫模型是一种有向图概率模型，模型中包含了隐藏的状态序列和可观察的观测序列。,隐马尔可夫模型,知识抽取,属性,被定义为,一种有向图概率模型，模型中包含了隐藏的状态序列和可观察的观测序列,文本
条件随机场模型是给定一组输入随机变量条件下另一组输出随机变量的条件概率分布模型。,条件随机场模型,知识抽取,属性,被定义为,给定一组输入随机变量条件下另一组输出随机变量的条件概率分布模型,文本
与传统统计模型相比，基于深度学习的方法直接以文本中词的向量为输入，通过神经网络实现端到端的命名实体识别，不再依赖人工定义的特征。,基于深度学习的方法,知识抽取,属性,被定义为,直接以文本中词的向量为输入，通过神经网络实现端到端的命名实体识别,文本
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",基于深度学习的方法,知识抽取,,包含,卷积神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",基于深度学习的方法,知识抽取,,包含,循环神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",基于深度学习的方法,知识抽取,,包含,基于注意力机制的神经网络模型,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",命名实体识别,知识抽取,,方法,卷积神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",命名实体识别,知识抽取,,方法,循环神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",命名实体识别,知识抽取,,方法,基于注意力机制的神经网络模型,知识抽取
"目前，用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",卷积神经网络,知识抽取,属性,英文名,Convolutional_NeuralNetwork,文本
"目前，用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",循环神经网络,知识抽取,属性,英文名,Recurrent_Neural_Network,文本
"（1）基于深度学习的方法的LSTM-CRF模型。该模型使用了长短时记忆神经网络（Long_Shot-Term_Memory_Neural_Network,LSTM）与CRF相结合进行命名实体识别。",基于深度学习的方法,知识抽取,,包含,LSTM-CRF模型,知识抽取
"（2）基于深度学习的方法的LSTM-CRF模型。该模型使用了长短时记忆神经网络（Long_Shot-Term_Memory_Neural_Network,LSTM）与CRF相结合进行命名实体识别。",LSTM-CRF模型,知识抽取,属性,方法,"使用了长短时记忆神经网络（Long_Shot-Term_Memory_Neural_Network,LSTM）与CRF相结合进行命名实体识别",文本
（2）基于深度学习的方法的LSTM-CNNs-CRF模型。MA_Xuezhe等人发表于ACL2016的论文提出了将双向LSTM、CNN和CRF相结合的序列标注模型[5]，并成功地应用于命名实体识别问题中。,基于深度学习的方法,知识抽取,,包含,LSTM-CNNs-CRF模型,知识抽取
该模型与LSTM-CRF模型十分相似，不同之处是在Embedding层中加入了每个词的字符级向量表示。,LSTM-CNNs-CRF模型,知识抽取,属性,方法,与LSTM-CRF模型十分相似，但Embedding层中加入了每个词的字符级向量表示,文本
（3）基于注意力机制的神经网络模型。在自然语言处理领域，基于注意力机制的神经网络模型最早应用于解决机器翻译问题，注意力机制可以帮助扩展基本的编码器-解码器模型结构，让模型能够获取输入序列中与下一个目标词相关的信息。,基于注意力机制的神经网络模型,知识抽取,属性,特点,注意力机制可以帮助扩展基本的编码器-解码器模型结构，让模型能够获取输入序列中与下一个目标词相关的信息,文本
4.2.2关系抽取关系抽取是知识抽取的重要子任务之一，面向非结构化文本数据，关系抽取是从文本中抽取出两个或者多个实体之间的语义关系。,关系抽取,知识抽取,,属于,知识抽取,知识抽取
4.2.3关系抽取关系抽取是知识抽取的重要子任务之一，面向非结构化文本数据，关系抽取是从文本中抽取出两个或者多个实体之间的语义关系。,关系抽取,知识抽取,属性,被定义为,从文本中抽取出两个或者多个实体之间的语义关系,文本
目前，关系抽取方法可以分为基于模板的关系抽取方法、基于监督学习的关系抽取方法和基于弱监督学习的关系抽取方法。,关系抽取,知识抽取,,包含,基于模板的关系抽取方法,知识抽取
目前，关系抽取方法可以分为基于模板的关系抽取方法、基于监督学习的关系抽取方法和基于弱监督学习的关系抽取方法。,关系抽取,知识抽取,,包含,基于监督学习的关系抽取方法,知识抽取
目前，关系抽取方法可以分为基于模板的关系抽取方法、基于监督学习的关系抽取方法和基于弱监督学习的关系抽取方法。,关系抽取,知识抽取,,包含,基于弱监督学习的关系抽取方法,知识抽取
基于模板的关系抽取方法基于语言学知识，结合语料的特点，由领域专家手工编写模板，从文本中匹配具有特定关系的实体。,基于模板的关系抽取方法,知识抽取,属性,被定义为,基于语言学知识，结合语料的特点，由领域专家手工编写模板，从文本中匹配具有特定关系的实体,文本
基于模板的关系抽取方法的优点是模板构建简单，可以比较快地在小规模数据集上实现关系抽取系统。,基于模板的关系抽取方法,知识抽取,属性,特点,模板构建简单，可以比较快地在小规模数据集上实现关系抽取系统,文本
但是，当数据规模较大时，手工构建模板需要耗费领域专家大量的时间。此外，基于模板的关系抽取系统可移植性较差，当面临另一个领域的关系抽取问题时，需要重新构建模板。最后，由于手工构建的模板数量有限，模板覆盖的范围不够，基于模板的关系抽取系统召回率普遍不高。,基于模板的关系抽取方法,知识抽取,属性,缺点,当数据规模较大时，手工构建模板需要耗费领域专家大量的时间；可移植性较差，当面临另一个领域的关系抽取问题时，需要重新构建模板；召回率普遍不高,文本
2.基于监督学习的关系抽取方法基于监督学习的关系抽取方法将关系抽取转化为分类问题，在大量标注数据的基础上，训练有监督学习模型进行关系抽取。,基于监督学习的关系抽取方法,知识抽取,属性,被定义为,将关系抽取转化为分类问题，在大量标注数据的基础上，训练有监督学习模型进行关系抽取,文本
在上述步骤中，关系抽取特征的定义对于抽取的结果具有较大的影响，因此大量的研究工作围绕关系抽取特征的设计展开。根据计算特征的复杂性，可以将常用的特征分为轻量级、中等量级和重量级三大类。,关系抽取特征,知识抽取,,包含,轻量级特征,知识抽取
在上述步骤中，关系抽取特征的定义对于抽取的结果具有较大的影响，因此大量的研究工作围绕关系抽取特征的设计展开。根据计算特征的复杂性，可以将常用的特征分为轻量级、中等量级和重量级三大类。,关系抽取特征,知识抽取,,包含,中等量级特征,知识抽取
在上述步骤中，关系抽取特征的定义对于抽取的结果具有较大的影响，因此大量的研究工作围绕关系抽取特征的设计展开。根据计算特征的复杂性，可以将常用的特征分为轻量级、中等量级和重量级三大类。,关系抽取特征,知识抽取,,包含,重量级特征,知识抽取
轻量级特征主要是基于实体和词的特征，例如句子中实体前后的词、实体的类型以及实体之间的距离等。,轻量级特征,知识抽取,属性,被定为,基于实体和词的特征,文本
中等量级特征主要是基于句子中语块序列的特征。,中等量级特征,知识抽取,属性,被定为,基于句子中语块序列的特征,文本
重量级特征一般包括实体间的依存关系路径、实体间依存树结构的距离以及其他特定的结构信息。,重量级特征,知识抽取,属性,被定为,实体间的依存关系路径、实体间依存树结构的距离以及其他特定的结构信息,文本
基于监督学习的关系抽取是一种依赖特征工程的方法，近年来有多个基于深度学习的关系抽取模型被研究者们提出。,基于监督学习的关系抽取,知识抽取,,包含,基于深度学习的关系抽取模型,知识抽取
目前，已有的基于深度学习的关系抽取方法主要包括流水线方法和联合抽取方法两大类。,基于深度学习的关系抽取模型,知识抽取,,包含,流水线方法,知识抽取
目前，已有的基于深度学习的关系抽取方法主要包括流水线方法和联合抽取方法两大类。,基于深度学习的关系抽取模型,知识抽取,,包含,联合抽取方法,知识抽取
（1）基于深度学习的流水线关系抽取方法●CR-CNN模型[7]。●Attention_CNNs模型[8]。●Attention_BLSTM模型[9]。,流水线方法,知识抽取,,包含,CR-CNN,知识抽取
（1）基于深度学习的流水线关系抽取方法●CR-CNN模型[7]。●Attention_CNNs模型[8]。●Attention_BLSTM模型[10]。,流水线方法,知识抽取,,包含,Attention_CNNs,知识抽取
（1）基于深度学习的流水线关系抽取方法●CR-CNN模型[7]。●Attention_CNNs模型[8]。●Attention_BLSTM模型[11]。,流水线方法,知识抽取,,包含,Attention_BLSTM,知识抽取
在流水线关系抽取方法中，实体抽取和关系抽取两个过程是分离的。,流水线方法,知识抽取,属性,被定义为,实体抽取和关系抽取两个过程是分离的,文本
联合关系抽取方法则是将实体抽取和关系抽取相结合，图4-13展示的是一个实体抽取和关系抽取的联合模型[13]。,流水线方法,知识抽取,属性,被定义为,将实体抽取和关系抽取相结合,文本
